pid,L1_prime,LX_target,stim_pair,condition,referent,translation,congruence,response,rt
1006,img_homar,staca,img_homar-staca,III,image,mismatch,incongruent,correct,0.6730687999995553
1006,butelka,uwa,butelka-uwa,OIC,orthography,mismatch,congruent,correct,0.7977742
1006,ryba,alo,ryba-alo,OCI,orthography,match,incongruent,correct,0.6121006000000762
1006,winda,nalet,winda-nalet,OII,orthography,mismatch,incongruent,correct,0.6757085000001553
1006,img_gazeta,rocepra,img_gazeta-rocepra,ICI,image,match,incongruent,correct,0.5424643999997443
1006,img_kapelusz,izodo,img_kapelusz-izodo,IIC,image,mismatch,congruent,correct,0.5830881999997928
1006,butelka,chepra,butelka-chepra,OCC,orthography,match,congruent,correct,0.4632633999997324
1006,mewa,lazin,mewa-lazin,OIC,orthography,mismatch,congruent,correct,0.9308849000001372
1006,img_kotwica,fena,img_kotwica-fena,III,image,mismatch,incongruent,correct,0.7721890000000258
1006,img_koza,rojon,img_koza-rojon,ICI,image,match,incongruent,correct,0.7404961
1006,owca,techar,owca-techar,OCC,orthography,match,congruent,correct,1.0614341999996668
1006,papuga,wema,papuga-wema,OCI,orthography,match,incongruent,correct,0.8100953999999092
1006,torba,owiza,torba-owiza,OII,orthography,mismatch,incongruent,correct,0.6635011000000759
1006,img_winda,debota,img_winda-debota,ICC,image,match,congruent,correct,0.6429162000001725
1006,img_dynia,tobyla,img_dynia-tobyla,IIC,image,mismatch,congruent,correct,0.7854096
1006,img_lustro,waben,img_lustro-waben,ICC,image,match,congruent,correct,1.2003839999999857
1006,img_lotnisko,alo,img_lotnisko-alo,IIC,image,mismatch,congruent,correct,0.7986615000002075
1006,kotwica,ezaja,kotwica-ezaja,OCC,orthography,match,congruent,correct,0.6446806999999808
1006,img_homar,deba,img_homar-deba,ICI,image,match,incongruent,correct,0.7854268999999476
1006,kolano,obir,kolano-obir,OII,orthography,mismatch,incongruent,correct,0.5133464999998978
1006,img_gazeta,techar,img_gazeta-techar,III,image,mismatch,incongruent,correct,1.1223918999994569
1006,indyk,rojon,indyk-rojon,OIC,orthography,mismatch,congruent,correct,0.9169339000004584
1006,palec,tobyla,palec-tobyla,OCI,orthography,match,incongruent,correct,0.5266623000002255
1006,ryba,nalet,ryba-nalet,OII,orthography,mismatch,incongruent,correct,0.5357583999993949
1006,krawat,tanek,krawat-tanek,OIC,orthography,mismatch,congruent,correct,0.7838501000001088
1006,img_indyk,nanoch,img_indyk-nanoch,ICI,image,match,incongruent,correct,0.9990215000002536
1006,img_jajko,nalet,img_jajko-nalet,ICC,image,match,congruent,correct,0.6793168999997761
1006,img_krowa,lakob,img_krowa-lakob,IIC,image,mismatch,congruent,correct,1.5290073000005575
1006,dzwonek,josta,dzwonek-josta,OCI,orthography,match,incongruent,correct,0.7241400000002614
1006,koza,rojon,koza-rojon,OCC,orthography,match,congruent,correct,0.6443478000005598
1006,img_butelka,uwa,img_butelka-uwa,III,image,mismatch,incongruent,correct,0.5605423000001792
1006,fartuch,izodo,fartuch-izodo,OCI,orthography,match,incongruent,correct,0.6417778999998518
1006,wyspa,josta,wyspa-josta,OII,orthography,mismatch,incongruent,correct,0.9914478000005148
1006,img_ryba,nalet,img_ryba-nalet,IIC,image,mismatch,congruent,correct,0.7027219000001423
1006,cebula,staca,cebula-staca,OCC,orthography,match,congruent,correct,0.8013951999996607
1006,stopa,beler,stopa-beler,OIC,orthography,mismatch,congruent,correct,0.8132267999994838
1006,img_oko,sodem,img_oko-sodem,ICI,image,match,incongruent,correct,0.6763334000002033
1006,img_kolano,ostana,img_kolano-ostana,ICC,image,match,congruent,correct,0.7273498999998083
1006,img_osa,lalum,img_osa-lalum,III,image,mismatch,incongruent,correct,0.6820724999997765
1006,img_foka,nedonim,img_foka-nedonim,ICC,image,match,congruent,correct,0.9175556
1006,img_dzwonek,owiza,img_dzwonek-owiza,IIC,image,mismatch,congruent,correct,0.6063595999999052
1006,ucho,honisa,ucho-honisa,OCI,orthography,match,incongruent,correct,0.7500139000003401
1006,img_butelka,chepra,img_butelka-chepra,ICI,image,match,incongruent,correct,0.7671877999996468
1006,krawat,lazin,krawat-lazin,OCC,orthography,match,congruent,correct,0.8939034999998512
1006,homar,staca,homar-staca,OIC,orthography,mismatch,congruent,correct,1.024034099999426
1006,palec,abuset,palec-abuset,OII,orthography,mismatch,incongruent,correct,0.7738321000001633
1006,img_ziemniak,lazin,img_ziemniak-lazin,III,image,mismatch,incongruent,correct,0.5006680000001325
1006,img_zegarek,ezaja,img_zegarek-ezaja,III,image,mismatch,incongruent,correct,0.6151316000000406
1006,stopa,uwa,stopa-uwa,OCC,orthography,match,congruent,incorrect,0.7738302
1006,kaczka,obir,kaczka-obir,OCI,orthography,match,incongruent,correct,0.8926351000004615
1006,img_stopa,uwa,img_stopa-uwa,ICI,image,match,incongruent,correct,0.5760599999998703
1006,foka,obir,foka-obir,OII,orthography,mismatch,incongruent,correct,0.5515040000000226
1006,cytryna,pakosta,cytryna-pakosta,OIC,orthography,mismatch,congruent,correct,1.7121221000002151
1006,img_torba,owiza,img_torba-owiza,IIC,image,mismatch,congruent,correct,0.8255411000000095
1006,img_kaczka,obir,img_kaczka-obir,ICC,image,match,congruent,correct,0.7672405999996954
1006,img_papryka,lalum,img_papryka-lalum,ICI,image,match,incongruent,correct,0.7109837999996671
1006,img_papuga,abedo,img_papuga-abedo,IIC,image,mismatch,congruent,correct,0.5862385000000359
1006,silnik,fena,silnik-fena,OIC,orthography,mismatch,congruent,correct,0.5206082999998216
1006,parasol,ota,parasol-ota,OCI,orthography,match,incongruent,correct,0.6017201999998179
1006,dynia,tobyla,dynia-tobyla,OII,orthography,mismatch,incongruent,correct,1.1517822999999223
1006,papryka,lalum,papryka-lalum,OCC,orthography,match,congruent,correct,0.8967149999994035
1006,img_fartuch,izodo,img_fartuch-izodo,ICC,image,match,congruent,correct,0.9704160999999658
1006,img_koza,rocepra,img_koza-rocepra,III,image,mismatch,incongruent,correct,0.8020840999997745
1006,img_mewa,lazin,img_mewa-lazin,III,image,mismatch,incongruent,correct,1.352513899999849
1006,img_lustro,ostana,img_lustro-ostana,IIC,image,mismatch,congruent,correct,0.7294274999999288
1006,zegarek,ezaja,zegarek-ezaja,OIC,orthography,mismatch,congruent,correct,0.7868503000004239
1006,img_zegarek,fena,img_zegarek-fena,ICI,image,match,incongruent,correct,0.4831939999999122
1006,img_parasol,ota,img_parasol-ota,ICC,image,match,congruent,correct,1.1265401000000566
1006,krowa,nuketo,krowa-nuketo,OCI,orthography,match,incongruent,correct,1.127753499999926
1006,kaczka,nedonim,kaczka-nedonim,OII,orthography,mismatch,incongruent,correct,0.5207218999994438
1006,samolot,pakosta,samolot-pakosta,OCC,orthography,match,congruent,correct,0.7151463999994121
1006,img_lalka,abedo,img_lalka-abedo,ICC,image,match,congruent,correct,0.8045114999995349
1006,img_cebula,sawiko,img_cebula-sawiko,III,image,mismatch,incongruent,correct,0.5221774999990885
1006,img_fartuch,ota,img_fartuch-ota,IIC,image,mismatch,congruent,correct,0.790023
1006,osa,lalum,osa-lalum,OIC,orthography,mismatch,congruent,correct,0.6279032999991614
1006,oko,sodem,oko-sodem,OCC,orthography,match,congruent,correct,0.8643855999998777
1006,parasol,izodo,parasol-izodo,OII,orthography,mismatch,incongruent,correct,0.8198302999999214
1006,img_owca,techar,img_owca-techar,ICI,image,match,incongruent,correct,0.7687894999990021
1006,lustro,waben,lustro-waben,OCI,orthography,match,incongruent,correct,0.9056825999996364
1006,img_ucho,honisa,img_ucho-honisa,ICC,image,match,congruent,correct,0.7724046999992424
1006,lustro,ostana,lustro-ostana,OII,orthography,mismatch,incongruent,correct,1.4189486000004763
1006,kotwica,fena,kotwica-fena,OIC,orthography,mismatch,congruent,correct,0.6252026000001933
1006,dynia,abuset,dynia-abuset,OCI,orthography,match,incongruent,correct,1.318188399999599
1006,img_cebula,staca,img_cebula-staca,ICI,image,match,incongruent,correct,0.6233985999997458
1006,img_palec,abuset,img_palec-abuset,IIC,image,mismatch,congruent,correct,1.718177900000228
1006,zegarek,fena,zegarek-fena,OCC,orthography,match,congruent,incorrect,1.5440217999994277
1006,img_samolot,beler,img_samolot-beler,III,image,mismatch,incongruent,correct,0.6329682999994475
1007,img_winda,badipret,img_winda-badipret,ICC,image,match,congruent,correct,0.6779927997849882
1007,img_cytryna,lalum,img_cytryna-lalum,III,image,mismatch,incongruent,incorrect,0.8230441997293383
1007,wyspa,obir,wyspa-obir,OII,orthography,mismatch,incongruent,correct,0.6046124000567943
1007,krawat,staca,krawat-staca,OIC,orthography,mismatch,congruent,correct,0.6599365998990834
1007,img_dzwonek,lakob,img_dzwonek-lakob,IIC,image,mismatch,congruent,correct,0.5987409998197109
1007,skarpetka,techar,skarpetka-techar,OCC,orthography,match,congruent,correct,0.5666713998652995
1007,dynia,alo,dynia-alo,OCI,orthography,match,incongruent,correct,0.709786
1007,img_skarpetka,techar,img_skarpetka-techar,ICI,image,match,incongruent,correct,0.8958918999414891
1007,img_lotnisko,debota,img_lotnisko-debota,IIC,image,mismatch,congruent,correct,0.6192354997619987
1007,img_krawat,lalum,img_krawat-lalum,ICI,image,match,incongruent,correct,0.5605701999738812
1007,dzwonek,lakob,dzwonek-lakob,OII,orthography,mismatch,incongruent,correct,1.0254227998666463
1007,samolot,fena,samolot-fena,OIC,orthography,mismatch,congruent,correct,0.9578569999430327
1007,kotwica,deba,kotwica-deba,OCC,orthography,match,congruent,correct,0.6701602998655289
1007,img_oko,techar,img_oko-techar,III,image,mismatch,incongruent,correct,0.4885867999400943
1007,img_ryba,debota,img_ryba-debota,ICC,image,match,congruent,correct,0.5964107997715473
1007,krowa,obir,krowa-obir,OCI,orthography,match,incongruent,correct,0.4033728998620063
1007,jajko,nedonim,jajko-nedonim,OII,orthography,mismatch,incongruent,correct,0.9363476000726224
1007,dzwonek,owiza,dzwonek-owiza,OCI,orthography,match,incongruent,correct,0.5698036998510361
1007,img_oko,rojon,img_oko-rojon,ICI,image,match,incongruent,correct,0.4099645998794585
1007,img_ucho,abuset,img_ucho-abuset,ICC,image,match,congruent,correct,0.8798702999483794
1007,img_kolano,alo,img_kolano-alo,IIC,image,mismatch,congruent,correct,0.5076305000111461
1007,silnik,sawiko,silnik-sawiko,OCC,orthography,match,congruent,correct,0.4463526997715235
1007,gazeta,lalum,gazeta-lalum,OIC,orthography,mismatch,congruent,correct,0.5780371
1007,img_samolot,fena,img_samolot-fena,III,image,mismatch,incongruent,incorrect,0.8256548
1007,winda,obir,winda-obir,OII,orthography,mismatch,incongruent,correct,0.6388975000008941
1007,lotnisko,nalet,lotnisko-nalet,OCI,orthography,match,incongruent,correct,0.8050151998177171
1007,img_papryka,pekom,img_papryka-pekom,ICI,image,match,incongruent,correct,0.5387656998354942
1007,oko,rojon,oko-rojon,OCC,orthography,match,congruent,correct,0.5237408000975847
1007,img_papuga,ostana,img_papuga-ostana,IIC,image,mismatch,congruent,correct,0.6602587997913361
1007,img_krowa,obir,img_krowa-obir,ICC,image,match,congruent,correct,0.4810219998471439
1007,papryka,prelata,papryka-prelata,OIC,orthography,mismatch,congruent,correct,0.5487526999786496
1007,img_kotwica,seranak,img_kotwica-seranak,III,image,mismatch,incongruent,correct,0.5882071000523865
1007,stopa,pakosta,stopa-pakosta,OCC,orthography,match,congruent,correct,0.6602210998535156
1007,img_krawat,staca,img_krawat-staca,III,image,mismatch,incongruent,correct,0.5117436998989433
1007,silnik,uwa,silnik-uwa,OIC,orthography,mismatch,congruent,correct,0.5147840997669846
1007,dynia,josta,dynia-josta,OII,orthography,mismatch,incongruent,correct,0.5869725998491049
1007,lustro,ota,lustro-ota,OCI,orthography,match,incongruent,correct,0.4506597998552024
1007,img_zegarek,chepra,img_zegarek-chepra,ICI,image,match,incongruent,correct,0.6471618998330086
1007,img_dzwonek,owiza,img_dzwonek-owiza,ICC,image,match,congruent,correct,0.4442983998451382
1007,img_ryba,wema,img_ryba-wema,IIC,image,mismatch,congruent,correct,0.5220442
1007,zegarek,lazin,zegarek-lazin,OIC,orthography,mismatch,congruent,correct,0.3953747998457402
1007,img_koza,pekom,img_koza-pekom,III,image,mismatch,incongruent,correct,0.6805436001159251
1007,ryba,debota,ryba-debota,OCI,orthography,match,incongruent,correct,0.4530132999643683
1007,img_mewa,ezaja,img_mewa-ezaja,ICI,image,match,incongruent,correct,0.5048180997837335
1007,img_parasol,honisa,img_parasol-honisa,ICC,image,match,congruent,correct,0.5551973998080939
1007,img_lalka,nalet,img_lalka-nalet,IIC,image,mismatch,congruent,correct,0.4522564997896552
1007,palec,ota,palec-ota,OII,orthography,mismatch,incongruent,correct,0.6007102
1007,samolot,sodem,samolot-sodem,OCC,orthography,match,congruent,correct,0.5677789
1007,homar,fena,homar-fena,OCC,orthography,match,congruent,correct,0.9584508999250828
1007,kolano,josta,kolano-josta,OCI,orthography,match,incongruent,correct,0.4301457998808473
1007,img_owca,rojon,img_owca-rojon,III,image,mismatch,incongruent,correct,0.5871232
1007,img_gazeta,staca,img_gazeta-staca,ICI,image,match,incongruent,correct,0.5389925998169929
1007,img_lalka,tobyla,img_lalka-tobyla,ICC,image,match,congruent,correct,0.3555116998031735
1007,img_lustro,nedonim,img_lustro-nedonim,IIC,image,mismatch,congruent,correct,0.4439098997972905
1007,torba,debota,torba-debota,OII,orthography,mismatch,incongruent,correct,0.6097832000814378
1007,homar,sodem,homar-sodem,OIC,orthography,mismatch,congruent,correct,0.8318386997561902
1007,img_fartuch,waben,img_fartuch-waben,ICC,image,match,congruent,correct,0.4041023999452591
1007,oko,techar,oko-techar,OIC,orthography,mismatch,congruent,correct,0.4510387999471277
1007,kaczka,honisa,kaczka-honisa,OII,orthography,mismatch,incongruent,correct,0.6857977998442948
1007,img_winda,obir,img_winda-obir,IIC,image,mismatch,congruent,correct,0.4723477999214083
1007,img_homar,sodem,img_homar-sodem,III,image,mismatch,incongruent,correct,0.4841638999059796
1007,img_osa,lazin,img_osa-lazin,ICI,image,match,incongruent,correct,0.6400693997275084
1007,krawat,lalum,krawat-lalum,OCC,orthography,match,congruent,correct,0.7015065997838974
1007,parasol,honisa,parasol-honisa,OCI,orthography,match,incongruent,correct,0.4147979998961091
1007,mewa,nanoch,mewa-nanoch,OIC,orthography,mismatch,congruent,correct,0.5562358996830881
1007,img_jajko,nedonim,img_jajko-nedonim,IIC,image,mismatch,congruent,correct,0.4842246999032795
1007,lalka,nalet,lalka-nalet,OII,orthography,mismatch,incongruent,correct,0.6961965998634696
1007,img_foka,stotewal,img_foka-stotewal,ICC,image,match,congruent,correct,0.4671012999024242
1007,lalka,tobyla,lalka-tobyla,OCI,orthography,match,incongruent,correct,0.5981131999287754
1007,img_cebula,seranak,img_cebula-seranak,ICI,image,match,incongruent,correct,0.9325681999325752
1007,owca,tanek,owca-tanek,OCC,orthography,match,congruent,correct,0.5271694
1007,img_skarpetka,rojon,img_skarpetka-rojon,III,image,mismatch,incongruent,correct,0.6156255998648703
1007,img_samolot,sodem,img_samolot-sodem,ICI,image,match,incongruent,correct,0.5426908999215811
1007,cebula,seranak,cebula-seranak,OCC,orthography,match,congruent,correct,0.7041535000316799
1007,img_parasol,abedo,img_parasol-abedo,IIC,image,mismatch,congruent,correct,0.4095820998772979
1007,palec,nedonim,palec-nedonim,OCI,orthography,match,incongruent,correct,0.5925383998546749
1007,osa,sodem,osa-sodem,OIC,orthography,mismatch,congruent,correct,0.5425634998828173
1007,lustro,nedonim,lustro-nedonim,OII,orthography,mismatch,incongruent,correct,0.4790850998833775
1007,img_lotnisko,nalet,img_lotnisko-nalet,ICC,image,match,congruent,correct,0.5697541998233646
1007,img_stopa,beler,img_stopa-beler,III,image,mismatch,incongruent,correct,0.5850054998882115
1007,img_indyk,rocepra,img_indyk-rocepra,ICI,image,match,incongruent,correct,0.5764850999694318
1007,img_kapelusz,waben,img_kapelusz-waben,IIC,image,mismatch,congruent,correct,0.593698
1007,cytryna,lalum,cytryna-lalum,OIC,orthography,mismatch,congruent,correct,0.5201561998110265
1007,mewa,ezaja,mewa-ezaja,OCC,orthography,match,congruent,correct,0.4568258000072092
1007,img_wyspa,lakob,img_wyspa-lakob,ICC,image,match,congruent,correct,0.5249928
1007,jajko,ostana,jajko-ostana,OCI,orthography,match,incongruent,correct,0.5820189998485148
1007,fartuch,abedo,fartuch-abedo,OII,orthography,mismatch,incongruent,correct,0.4690914999227971
1007,img_zegarek,lazin,img_zegarek-lazin,III,image,mismatch,incongruent,correct,0.4085510997101664
1007,img_fartuch,abedo,img_fartuch-abedo,IIC,image,mismatch,congruent,correct,0.5431401999667287
1007,cytryna,uwa,cytryna-uwa,OCC,orthography,match,congruent,correct,0.5050592
1007,kotwica,seranak,kotwica-seranak,OIC,orthography,mismatch,congruent,correct,0.4820924999658018
1007,img_kaczka,izodo,img_kaczka-izodo,ICC,image,match,congruent,correct,0.5326876998879015
1007,ryba,wema,ryba-wema,OII,orthography,mismatch,incongruent,correct,0.5027919998392463
1007,img_homar,fena,img_homar-fena,ICI,image,match,incongruent,correct,0.4322529998607933
1007,img_osa,sodem,img_osa-sodem,III,image,mismatch,incongruent,correct,0.4304158997256309
1007,papuga,nuketo,papuga-nuketo,OCI,orthography,match,incongruent,correct,0.5245330997277051
1007,wyspa,lakob,wyspa-lakob,OCI,orthography,match,incongruent,correct,0.4861973999068141
1007,indyk,tanek,indyk-tanek,OIC,orthography,mismatch,congruent,correct,0.6179821
1007,img_ziemniak,deba,img_ziemniak-deba,III,image,mismatch,incongruent,correct,0.5176138998940587
1007,img_kapelusz,abedo,img_kapelusz-abedo,ICC,image,match,congruent,correct,0.3674640997778624
1007,img_cytryna,uwa,img_cytryna-uwa,ICI,image,match,incongruent,correct,0.4480704
1007,papryka,pekom,papryka-pekom,OCC,orthography,match,congruent,correct,0.3650330000091344
